entry_index,negative_affect,positive_affect,negative_volatility,positive_volatility
5782,0.0016,0.029333333333333333,0.0031926909653368996,0.0010017640502714789
5809,0.0047872340425531915,0.016843971631205674,0.0031847127536438567,0.0009693888689816526
5851,0.004739336492890996,0.017377567140600316,2.553546275578212e-05,0.00022771664783412197
5881,0.0049382716049382715,0.0205761316872428,2.5417575677081797e-05,0.00022770090292648996
5908,0.017241379310344827,0.01724137931034483,2.993828149947143e-05,0.00022067634188157998
5926,0.014545454545454545,0.006060606060606061,3.319731901489779e-05,0.0002163651441696555
5954,0.001904761904761905,0.014285714285714285,3.206550974812556e-05,0.0002160120214479411
5963,0.011576846307385228,0.013972055888223553,3.3082986830277446e-05,0.0002047212498004998
5983,0.0,0.0036630036630036634,3.1831549872225316e-05,0.00016885136472911887
6012,0.0,0.0,2.9671971215928865e-05,0.00017824342447460205
6015,0.0,0.010416666666666666,3.0179824588387118e-05,7.270117037458648e-05
6023,0.0035714285714285713,0.001984126984126984,3.0023420337036767e-05,6.996846607239248e-05
6057,0.006666666666666666,0.0,2.8840855307143058e-05,7.887896880908462e-05
6075,0.010638297872340425,0.031914893617021274,2.758067181743583e-05,9.511601634781617e-05
6089,0.0,0.0,2.758067181743583e-05,0.00010062709688743827
6110,0.0,0.0,2.758067181743583e-05,0.0001049182516211326
6126,0.0,0.0,2.8850117735809393e-05,0.0001108660215990459
6146,0.023157894736842106,0.03508771929824561,4.37526115417333e-05,0.0001305854383341681
6170,0.0,0.0,4.428974245978764e-05,0.0001328134009164317
6193,0.0,0.027777777777777776,4.580826832182956e-05,0.0001426851394692794
6228,0.0,0.025641025641025644,4.655410050756098e-05,0.0001367569490968947
6253,0.0,0.0,4.7902125511702034e-05,0.00014260632299087925
6274,0.0023809523809523807,0.027777777777777776,4.8232277655016364e-05,0.0001546680863786199
6284,0.0,0.014336917562724016,4.939589304291145e-05,0.00015086376756910452
6311,0.002030456852791878,0.02030456852791878,4.069843644345802e-05,0.00015318160577440761
6341,0.005633802816901408,0.04225352112676056,3.4611513793963326e-05,0.0001973411454064838
6368,0.0,0.02702702702702703,3.508831688278609e-05,0.0002065511689830178
6391,0.0,0.0,3.168225393364259e-05,0.00021651181046976713
6404,0.004838709677419355,0.02419354838709677,3.147567266125449e-05,0.00021652426089108605
6414,0.009266409266409266,0.018018018018018018,3.289551473183584e-05,0.00020537732876941723
6420,0.009917355371900827,0.013774104683195593,3.425420584229981e-05,0.00020420214428569633
6427,0.014285714285714285,0.03571428571428571,3.9617682054741506e-05,0.00021308347636835747
6441,0.007104795737122557,0.02664298401420959,3.972993371933686e-05,0.00020036315706987884
6454,0.0067039106145251395,0.03910614525139664,3.794631260513235e-05,0.00021308601762933964
6467,0.008771929824561403,0.029239766081871343,3.785459199537953e-05,0.00019771549700304197
6484,0.00410958904109589,0.005707762557077625,3.666387456910564e-05,0.00018712094513458806
6506,0.0,0.012750455373406194,3.666387456910564e-05,0.00016756083235735337
6524,0.020689655172413793,0.03065134099616858,3.222743351795262e-05,0.00016209111910865293
6530,0.015873015873015872,0.026455026455026454,3.682729732345325e-05,0.00013847732417757706
